system:index,date,day,month,solar_radiation,year,.geo
20180319,2018-03-19,19.0,3.0,3397986.1875,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180320,2018-03-20,20.0,3.0,1.65857919375E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180321,2018-03-21,21.0,3.0,7486788.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180322,2018-03-22,22.0,3.0,2.1659136E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180323,2018-03-23,23.0,3.0,2.1230716E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180324,2018-03-24,24.0,3.0,2.0171128E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180325,2018-03-25,25.0,3.0,1.9570146E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180326,2018-03-26,26.0,3.0,1.621485E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180327,2018-03-27,27.0,3.0,2.1209524E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180328,2018-03-28,28.0,3.0,1.9686852E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180329,2018-03-29,29.0,3.0,1.3638762E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180330,2018-03-30,30.0,3.0,1.785312E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180331,2018-03-31,31.0,3.0,2.149981E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180401,2018-04-01,1.0,4.0,7878648.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180402,2018-04-02,2.0,4.0,1.9281992E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180403,2018-04-03,3.0,4.0,1.3129042E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180404,2018-04-04,4.0,4.0,1.5806048E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180405,2018-04-05,5.0,4.0,2040120.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
